,Unnamed: 0,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1907,626,"[10070, 11824)","[46689, 54034)","[76844, 93780)",HomeImp,Other,nan,1,1,"[93, 116)",nan,8,"[40, 43)"
1908,553,"[10070, 11824)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[4, 5)",0,0,"[116, 140)",0,34,"[34, 37)"
1909,521,"[10070, 11824)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[4, 5)",0,1,"[233, 257)",1,15,"[37, 40)"
1910,584,"[10070, 11824)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[6, 7)",0,0,"[116, 140)",0,17,"[34, 37)"
1911,636,"[10070, 11824)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[6, 7)",2,0,"[0, 23)",0,1,"[31, 34)"
1912,653,"[10070, 11824)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[7, 8)",0,0,"[116, 140)",0,16,"[31, 34)"
1913,628,"[10070, 11824)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[8, 9)",0,0,"[116, 140)",0,16,"[34, 37)"
1914,641,"[10070, 11824)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[29, 30)",1,2,"[163, 187)",1,24,"[37, 40)"
1915,690,"[10070, 11824)","[54034, 61379)","[76844, 93780)",HomeImp,Other,"[4, 5)",0,2,"[163, 187)",0,13,"[28, 31)"
1916,687,"[10070, 11824)","[54034, 61379)","[76844, 93780)",HomeImp,Other,"[17, 18)",0,0,"[187, 210)",0,16,"[31, 34)"
1917,659,"[10070, 11824)","[54034, 61379)","[76844, 93780)",HomeImp,Other,"[17, 18)",0,0,"[187, 210)",0,16,"[34, 37)"
1918,568,"[10070, 11824)","[54034, 61379)","[76844, 93780)",HomeImp,Other,"[19, 20)",0,0,"[163, 187)",0,28,"[23, 25)"
1919,547,"[10070, 11824)","[54034, 61379)","[76844, 93780)",HomeImp,Other,"[19, 20)",0,0,"[187, 210)",0,28,"[23, 25)"
1920,522,"[10070, 11824)","[61379, 68724)","[76844, 93780)",HomeImp,Other,"[0, 1)",0,0,"[93, 116)",1,7,"[37, 40)"
1921,597,"[10070, 11824)","[61379, 68724)","[76844, 93780)",HomeImp,Other,"[2, 3)",0,0,"[70, 93)",0,6,"[37, 40)"
1922,535,"[10070, 11824)","[61379, 68724)","[76844, 93780)",HomeImp,Other,"[15, 16)",0,0,"[210, 233)",0,36,"[34, 37)"
1923,558,"[10070, 11824)",nan,"[9100, 26036)",HomeImp,Other,"[24, 25)",nan,nan,nan,nan,nan,nan
1924,674,"[10070, 11824)",nan,"[26036, 42972)",HomeImp,Other,nan,nan,1,"[93, 116)",0,10,"[37, 40)"
1925,695,"[10070, 11824)",nan,"[42972, 59908)",HomeImp,Other,"[11, 12)",0,0,"[303, 327)",2,13,"[31, 34)"
1926,537,"[10070, 11824)",nan,"[59908, 76844)",HomeImp,Other,nan,0,0,"[327, 350)",0,6,"[37, 40)"
1927,554,"[10070, 11824)",nan,"[59908, 76844)",HomeImp,Other,nan,0,0,"[350, 374)",0,7,"[34, 37)"
1928,624,"[10070, 11824)",nan,"[59908, 76844)",HomeImp,Other,nan,0,0,"[350, 374)",0,7,"[34, 37)"
1929,664,"[10070, 11824)",nan,"[59908, 76844)",HomeImp,Other,nan,0,0,"[350, 374)",0,7,"[34, 37)"
1930,540,"[10070, 11824)",nan,"[59908, 76844)",HomeImp,Other,nan,0,0,"[374, 397)",0,7,"[34, 37)"
1931,800,"[11824, 13578)","[2619, 9964)","[59908, 76844)",HomeImp,Other,"[7, 8)",1,1,"[327, 350)",0,22,"[11, 14)"
1932,884,"[11824, 13578)","[2619, 9964)","[59908, 76844)",HomeImp,Other,"[9, 10)",1,0,"[327, 350)",1,21,"[14, 17)"
1933,818,"[11824, 13578)","[24654, 31999)","[26036, 42972)",HomeImp,Other,"[7, 8)",0,0,"[93, 116)",2,12,"[31, 34)"
1934,784,"[11824, 13578)","[24654, 31999)","[26036, 42972)",HomeImp,Other,"[8, 9)",0,0,"[70, 93)",2,12,nan
1935,789,"[11824, 13578)","[24654, 31999)","[42972, 59908)",HomeImp,Other,"[9, 10)",0,0,"[70, 93)",0,4,"[34, 37)"
1936,824,"[11824, 13578)","[24654, 31999)","[59908, 76844)",HomeImp,Other,"[2, 3)",0,0,"[23, 46)",3,11,"[31, 34)"
1937,759,"[11824, 13578)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[22, 23)",0,0,"[116, 140)",0,23,"[40, 43)"
1938,766,"[11824, 13578)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[22, 23)",0,1,"[116, 140)",0,23,"[37, 40)"
1939,711,"[11824, 13578)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[23, 24)",0,1,"[116, 140)",0,22,"[37, 40)"
1940,840,"[11824, 13578)","[31999, 39344)","[59908, 76844)",HomeImp,Other,"[4, 5)",0,1,"[140, 163)",2,24,nan
1941,699,"[11824, 13578)","[39344, 46689)","[42972, 59908)",HomeImp,Other,"[22, 23)",0,0,"[116, 140)",0,22,"[37, 40)"
1942,821,"[11824, 13578)","[39344, 46689)","[42972, 59908)",HomeImp,Other,"[22, 23)",0,0,"[116, 140)",0,23,"[37, 40)"
1943,706,"[11824, 13578)","[39344, 46689)","[59908, 76844)",HomeImp,Other,"[23, 24)",0,0,"[116, 140)",0,22,"[37, 40)"
1944,732,"[11824, 13578)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[3, 4)",0,1,"[233, 257)",1,16,"[37, 40)"
1945,775,"[11824, 13578)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[29, 30)",0,3,"[163, 187)",0,24,"[34, 37)"
1946,857,"[11824, 13578)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[29, 30)",1,2,"[163, 187)",0,24,"[34, 37)"
1947,858,"[11824, 13578)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[29, 30)",1,2,"[163, 187)",1,23,"[37, 40)"
1948,830,"[11824, 13578)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[29, 30)",1,3,"[163, 187)",1,23,"[34, 37)"
1949,785,"[11824, 13578)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[30, 31)",0,3,"[187, 210)",0,23,"[34, 37)"
1950,804,"[11824, 13578)","[54034, 61379)","[76844, 93780)",HomeImp,Other,"[0, 1)",0,1,"[187, 210)",0,13,"[25, 28)"
1951,894,"[11824, 13578)","[54034, 61379)","[76844, 93780)",HomeImp,Other,nan,0,0,"[280, 303)",0,19,"[28, 31)"
1952,832,"[11824, 13578)","[61379, 68724)","[76844, 93780)",HomeImp,Other,"[1, 2)",0,0,"[93, 116)",0,19,nan
1953,722,"[11824, 13578)","[68724, 76070)","[93780, 110717)",HomeImp,Other,"[6, 7)",2,0,"[93, 116)",0,21,nan
1954,710,"[11824, 13578)","[76070, 83415)","[76844, 93780)",HomeImp,Other,"[8, 9)",0,0,"[70, 93)",1,19,"[48, 51)"
1955,786,"[11824, 13578)","[83415, 90760)","[93780, 110717)",HomeImp,Other,"[21, 22)",0,0,"[116, 140)",4,24,"[28, 31)"
1956,916,"[13578, 15332)","[2619, 9964)","[42972, 59908)",HomeImp,Other,"[7, 8)",2,0,"[350, 374)",1,22,"[14, 17)"
1957,1047,"[13578, 15332)","[2619, 9964)","[42972, 59908)",HomeImp,Other,"[24, 25)",2,0,"[0, 23)",1,1,nan
1958,1016,"[13578, 15332)","[24654, 31999)","[26036, 42972)",HomeImp,Other,"[8, 9)",0,0,"[70, 93)",2,11,"[28, 31)"
1959,1096,"[13578, 15332)","[24654, 31999)","[42972, 59908)",HomeImp,Other,"[9, 10)",0,0,"[70, 93)",1,12,"[28, 31)"
1960,1001,"[13578, 15332)","[24654, 31999)","[42972, 59908)",HomeImp,Other,"[9, 10)",0,0,"[116, 140)",1,9,"[20, 23)"
1961,1085,"[13578, 15332)","[24654, 31999)","[76844, 93780)",HomeImp,Other,nan,0,0,"[233, 257)",1,49,"[40, 43)"
1962,924,"[13578, 15332)","[31999, 39344)","[26036, 42972)",HomeImp,Other,"[8, 9)",0,0,"[46, 70)",2,12,"[28, 31)"
1963,1051,"[13578, 15332)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[2, 3)",0,0,"[257, 280)",0,48,nan
1964,1018,"[13578, 15332)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[8, 9)",0,0,"[70, 93)",2,11,"[28, 31)"
1965,960,"[13578, 15332)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[8, 9)",0,0,"[93, 116)",1,10,"[17, 20)"
1966,992,"[13578, 15332)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[10, 11)",0,0,"[116, 140)",1,9,"[17, 20)"
1967,984,"[13578, 15332)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[11, 12)",0,0,"[93, 116)",0,10,"[20, 23)"
1968,1030,"[13578, 15332)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[15, 16)",0,1,"[116, 140)",5,20,"[43, 46)"
1969,909,"[13578, 15332)","[54034, 61379)","[59908, 76844)",HomeImp,Other,"[29, 30)",1,2,"[187, 210)",1,23,"[37, 40)"
1970,985,"[13578, 15332)","[54034, 61379)","[76844, 93780)",HomeImp,Other,nan,0,0,"[280, 303)",0,20,"[28, 31)"
1971,925,"[13578, 15332)","[54034, 61379)","[76844, 93780)",HomeImp,Other,nan,0,0,"[303, 327)",0,20,"[28, 31)"
1972,1005,"[13578, 15332)","[61379, 68724)","[76844, 93780)",HomeImp,Other,nan,0,0,"[280, 303)",0,19,"[28, 31)"
1973,1035,"[13578, 15332)","[61379, 68724)","[76844, 93780)",HomeImp,Other,nan,0,0,"[280, 303)",0,20,"[28, 31)"
1974,938,"[13578, 15332)","[68724, 76070)","[76844, 93780)",HomeImp,Other,nan,0,0,"[280, 303)",0,19,"[31, 34)"
1975,1123,"[13578, 15332)","[76070, 83415)","[93780, 110717)",HomeImp,Other,"[6, 7)",1,0,"[70, 93)",0,20,"[20, 23)"
1976,966,"[13578, 15332)","[83415, 90760)","[93780, 110717)",HomeImp,Other,"[19, 20)",0,0,"[116, 140)",4,24,"[28, 31)"
1977,972,"[13578, 15332)","[83415, 90760)","[93780, 110717)",HomeImp,Other,"[20, 21)",0,0,"[140, 163)",3,23,"[28, 31)"
1978,969,"[13578, 15332)","[83415, 90760)","[93780, 110717)",HomeImp,Other,"[21, 22)",0,0,"[116, 140)",4,23,"[28, 31)"
1979,1101,"[13578, 15332)","[83415, 90760)","[93780, 110717)",HomeImp,Other,"[21, 22)",0,0,"[140, 163)",4,24,"[25, 28)"
1980,1117,"[13578, 15332)","[90760, 98105)",nan,HomeImp,Other,"[5, 6)",0,1,"[210, 233)",0,24,nan
1981,978,"[13578, 15332)",nan,"[26036, 42972)",HomeImp,Other,"[0, 1)",0,0,"[303, 327)",0,8,"[25, 28)"
1982,932,"[13578, 15332)",nan,"[42972, 59908)",HomeImp,Other,"[0, 1)",0,0,"[303, 327)",0,9,"[25, 28)"
1983,937,"[13578, 15332)",nan,nan,HomeImp,Other,"[4, 5)",0,2,"[187, 210)",0,15,"[34, 37)"
1984,1265,"[15332, 17086)","[9964, 17309)","[26036, 42972)",HomeImp,Other,"[1, 2)",10,0,"[187, 210)",0,9,"[25, 28)"
1985,1191,"[15332, 17086)","[17309, 24654)","[59908, 76844)",HomeImp,Other,"[11, 12)",0,0,"[46, 70)",0,9,nan
1986,1277,"[15332, 17086)","[24654, 31999)","[59908, 76844)",HomeImp,Other,nan,1,0,"[233, 257)",0,49,"[40, 43)"
1987,1125,"[15332, 17086)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[9, 10)",0,0,"[93, 116)",1,11,"[31, 34)"
1988,1271,"[15332, 17086)","[39344, 46689)","[59908, 76844)",HomeImp,Other,"[25, 26)",0,0,"[233, 257)",0,13,"[25, 28)"
1989,1268,"[15332, 17086)","[39344, 46689)","[59908, 76844)",HomeImp,Other,"[27, 28)",0,0,"[233, 257)",0,14,"[25, 28)"
1990,1169,"[15332, 17086)","[39344, 46689)","[59908, 76844)",HomeImp,Other,nan,0,0,"[116, 140)",2,18,"[34, 37)"
1991,1176,"[15332, 17086)","[46689, 54034)","[93780, 110717)",HomeImp,Other,"[0, 1)",0,2,"[46, 70)",0,9,"[40, 43)"
1992,1175,"[15332, 17086)","[46689, 54034)","[93780, 110717)",HomeImp,Other,"[0, 1)",0,2,"[46, 70)",1,10,"[40, 43)"
1993,1224,"[15332, 17086)","[54034, 61379)","[76844, 93780)",HomeImp,Other,nan,0,0,"[280, 303)",0,20,"[25, 28)"
1994,1198,"[15332, 17086)","[61379, 68724)","[76844, 93780)",HomeImp,Other,nan,0,0,"[280, 303)",0,19,"[28, 31)"
1995,1239,"[15332, 17086)",nan,"[26036, 42972)",HomeImp,Other,"[1, 2)",0,0,"[327, 350)",0,8,"[25, 28)"
1996,1162,"[15332, 17086)",nan,"[42972, 59908)",HomeImp,Other,"[1, 2)",2,3,"[187, 210)",1,45,"[51, 54)"
1997,1366,"[17086, 18840)","[2619, 9964)","[76844, 93780)",HomeImp,Other,"[13, 14)",0,0,"[257, 280)",0,22,"[25, 28)"
1998,1434,"[17086, 18840)","[17309, 24654)","[76844, 93780)",HomeImp,Other,nan,0,0,"[233, 257)",0,50,"[40, 43)"
1999,1307,"[17086, 18840)","[24654, 31999)","[59908, 76844)",HomeImp,Other,nan,0,0,"[233, 257)",0,49,"[43, 46)"
2000,1367,"[17086, 18840)","[31999, 39344)","[42972, 59908)",HomeImp,Other,"[9, 10)",0,0,"[116, 140)",0,10,"[17, 20)"
2001,1410,"[17086, 18840)","[31999, 39344)","[59908, 76844)",HomeImp,Other,"[25, 26)",0,0,"[257, 280)",0,13,"[23, 25)"
2002,1395,"[17086, 18840)","[46689, 54034)","[93780, 110717)",HomeImp,Other,"[0, 1)",0,3,"[46, 70)",1,9,"[40, 43)"
2003,1313,"[17086, 18840)","[46689, 54034)","[93780, 110717)",HomeImp,Other,"[1, 2)",0,3,"[46, 70)",1,9,"[37, 40)"
2004,1354,"[17086, 18840)","[46689, 54034)","[93780, 110717)",HomeImp,Other,"[2, 3)",0,2,"[46, 70)",1,10,"[40, 43)"
2005,1374,"[17086, 18840)",nan,"[26036, 42972)",HomeImp,Other,"[10, 11)",0,1,"[70, 93)",1,2,"[28, 31)"
2006,1555,"[18840, 20594)","[9964, 17309)","[26036, 42972)",HomeImp,Other,"[3, 4)",1,0,"[46, 70)",2,21,"[57, 60)"
2007,1495,"[18840, 20594)","[39344, 46689)","[93780, 110717)",HomeImp,Other,"[4, 5)",0,0,"[140, 163)",0,14,"[31, 34)"
2008,1586,"[18840, 20594)","[39344, 46689)","[93780, 110717)",HomeImp,Other,"[4, 5)",0,0,"[140, 163)",0,14,"[31, 34)"
2009,1572,"[18840, 20594)","[68724, 76070)","[93780, 110717)",HomeImp,Other,"[4, 5)",0,0,"[210, 233)",0,13,"[28, 31)"
2010,1501,"[18840, 20594)","[83415, 90760)","[110717, 127653)",HomeImp,Other,"[0, 1)",0,0,nan,0,0,"[34, 37)"
2011,1545,"[18840, 20594)","[112795, 120140)","[127653, 144589)",HomeImp,Other,"[19, 20)",0,0,"[163, 187)",2,23,nan
2012,1532,"[18840, 20594)",nan,"[76844, 93780)",HomeImp,Other,"[8, 9)",0,0,"[163, 187)",1,16,nan
2013,1590,"[18840, 20594)",nan,"[127653, 144589)",HomeImp,Other,"[0, 1)",0,0,"[303, 327)",3,21,"[31, 34)"
2014,1711,"[20594, 22348)","[31999, 39344)","[76844, 93780)",HomeImp,Other,"[25, 26)",0,0,"[257, 280)",0,6,"[23, 25)"
2015,1612,"[20594, 22348)","[31999, 39344)","[93780, 110717)",HomeImp,Other,"[5, 6)",0,0,"[116, 140)",0,15,"[31, 34)"
2016,1717,"[20594, 22348)","[31999, 39344)","[93780, 110717)",HomeImp,Other,"[6, 7)",0,0,"[140, 163)",0,14,"[28, 31)"
2017,1659,"[20594, 22348)","[39344, 46689)","[93780, 110717)",HomeImp,Other,"[6, 7)",0,0,"[116, 140)",0,15,"[31, 34)"
2018,1643,"[20594, 22348)","[61379, 68724)","[93780, 110717)",HomeImp,Other,"[5, 6)",0,0,"[210, 233)",0,12,"[28, 31)"
2019,1635,"[20594, 22348)","[61379, 68724)","[93780, 110717)",HomeImp,Other,"[5, 6)",0,0,"[210, 233)",1,12,"[31, 34)"
2020,1611,"[20594, 22348)","[68724, 76070)","[93780, 110717)",HomeImp,Other,"[3, 4)",0,0,"[210, 233)",1,13,"[31, 34)"
2021,1607,"[20594, 22348)","[68724, 76070)","[93780, 110717)",HomeImp,Other,"[4, 5)",0,0,"[187, 210)",1,12,"[31, 34)"
2022,1641,"[20594, 22348)","[68724, 76070)","[93780, 110717)",HomeImp,Other,"[4, 5)",0,0,"[187, 210)",1,13,"[28, 31)"
2023,1600,"[20594, 22348)","[68724, 76070)","[93780, 110717)",HomeImp,Other,"[5, 6)",1,0,"[187, 210)",1,12,"[28, 31)"
2024,1622,"[20594, 22348)",nan,"[127653, 144589)",HomeImp,Other,"[1, 2)",0,0,"[303, 327)",3,21,"[28, 31)"
2025,1731,"[22348, 24102)","[9964, 17309)","[26036, 42972)",HomeImp,Other,"[0, 1)",1,3,"[116, 140)",0,12,nan
2026,1843,"[22348, 24102)","[17309, 24654)","[42972, 59908)",HomeImp,Other,"[3, 4)",0,0,"[46, 70)",3,12,nan
2027,1721,"[22348, 24102)","[31999, 39344)","[93780, 110717)",HomeImp,Other,"[6, 7)",0,0,"[116, 140)",0,14,"[31, 34)"
2028,1839,"[22348, 24102)","[39344, 46689)","[76844, 93780)",HomeImp,Other,"[24, 25)",0,0,"[257, 280)",0,7,"[25, 28)"
2029,1802,"[22348, 24102)",nan,"[76844, 93780)",HomeImp,Other,"[9, 10)",0,0,"[163, 187)",0,16,"[37, 40)"
2030,1815,"[22348, 24102)",nan,"[110717, 127653)",HomeImp,Other,nan,0,1,"[140, 163)",0,10,"[34, 37)"
2031,1931,"[24102, 25856)","[31999, 39344)","[76844, 93780)",HomeImp,Other,"[23, 24)",0,0,"[233, 257)",0,7,"[25, 28)"
2032,1897,"[24102, 25856)","[61379, 68724)","[76844, 93780)",HomeImp,Other,"[3, 4)",0,0,"[46, 70)",0,14,"[60, 63)"
2033,1903,"[24102, 25856)","[142175, 149521)","[195397, 212334)",HomeImp,Other,"[11, 12)",0,0,"[233, 257)",2,34,nan
2034,1867,"[24102, 25856)",nan,"[26036, 42972)",HomeImp,Other,"[24, 25)",0,0,"[70, 93)",2,15,nan
2035,1988,"[25856, 27610)","[149521, 156866)","[195397, 212334)",HomeImp,Other,"[10, 11)",0,0,"[233, 257)",1,33,"[43, 46)"
2036,2071,"[25856, 27610)","[149521, 156866)","[195397, 212334)",HomeImp,Other,"[10, 11)",0,0,"[257, 280)",2,33,"[40, 43)"
2037,1974,"[25856, 27610)",nan,"[26036, 42972)",HomeImp,Other,"[24, 25)",0,0,"[70, 93)",2,14,"[28, 31)"
2038,2092,"[27610, 29364)","[61379, 68724)","[93780, 110717)",HomeImp,Other,"[6, 7)",nan,nan,"[93, 116)",11,21,nan
2039,2125,"[27610, 29364)","[200936, 208281)","[229270, 246206)",HomeImp,Other,"[8, 9)",0,0,"[116, 140)",1,42,"[40, 43)"
2040,2108,"[27610, 29364)",nan,"[26036, 42972)",HomeImp,Other,"[24, 25)",0,0,"[70, 93)",2,14,"[28, 31)"
2041,2078,"[27610, 29364)",nan,"[59908, 76844)",HomeImp,Other,"[18, 19)",0,3,"[210, 233)",1,28,nan
2042,2139,"[29364, 31118)","[76070, 83415)","[110717, 127653)",HomeImp,Other,"[6, 7)",nan,nan,"[93, 116)",10,21,"[43, 46)"
2043,2285,"[39888, 41642)",nan,nan,HomeImp,Other,"[17, 18)",0,0,"[163, 187)",1,24,nan
2044,2308,"[43396, 45150)",nan,nan,HomeImp,Other,"[16, 17)",0,0,"[187, 210)",0,23,"[40, 43)"
2045,2328,"[48658, 50412)","[68724, 76070)","[161525, 178461)",HomeImp,Other,"[1, 2)",0,1,"[93, 116)",nan,13,nan
2046,2335,"[48658, 50412)",nan,"[76844, 93780)",HomeImp,Other,nan,0,0,"[327, 350)",0,6,"[23, 25)"
2047,2345,"[50412, 52166)",nan,"[76844, 93780)",HomeImp,Other,nan,0,0,"[327, 350)",0,7,"[25, 28)"
2048,2341,"[50412, 52166)",nan,"[76844, 93780)",HomeImp,Other,nan,0,0,"[350, 374)",0,6,"[20, 23)"
2049,2353,"[52166, 53920)","[17309, 24654)","[76844, 93780)",HomeImp,Other,"[2, 3)",2,0,"[233, 257)",6,14,"[43, 46)"
2050,2350,"[52166, 53920)","[17309, 24654)","[76844, 93780)",HomeImp,Other,"[4, 5)",2,0,"[233, 257)",7,14,"[40, 43)"
2051,2349,"[52166, 53920)","[24654, 31999)","[76844, 93780)",HomeImp,Other,"[2, 3)",2,0,"[233, 257)",6,14,"[40, 43)"
2052,2352,"[52166, 53920)",nan,"[76844, 93780)",HomeImp,Other,nan,0,0,"[327, 350)",0,7,"[20, 23)"
2053,2348,"[52166, 53920)",nan,"[76844, 93780)",HomeImp,Other,nan,1,0,"[350, 374)",0,7,"[23, 25)"
2054,11,"[1300, 3054)","[68724, 76070)","[76844, 93780)",HomeImp,ProfExe,"[8, 9)",0,0,"[233, 257)",0,12,nan
2055,26,"[3054, 4808)","[9964, 17309)","[42972, 59908)",HomeImp,ProfExe,"[22, 23)",3,1,"[70, 93)",1,9,nan
2056,44,"[3054, 4808)","[24654, 31999)","[42972, 59908)",HomeImp,ProfExe,"[9, 10)",1,2,"[70, 93)",1,16,nan
2057,20,"[3054, 4808)","[61379, 68724)","[59908, 76844)",HomeImp,ProfExe,"[10, 11)",nan,nan,nan,nan,nan,nan
2058,30,"[3054, 4808)","[68724, 76070)","[76844, 93780)",HomeImp,ProfExe,"[2, 3)",1,3,"[163, 187)",nan,9,nan
2059,42,"[3054, 4808)","[112795, 120140)","[144589, 161525)",HomeImp,ProfExe,"[4, 5)",2,0,"[187, 210)",1,20,nan
2060,100,"[4808, 6562)","[24654, 31999)","[26036, 42972)",HomeImp,ProfExe,"[10, 11)",0,0,"[163, 187)",0,13,"[23, 25)"
2061,96,"[4808, 6562)","[24654, 31999)","[26036, 42972)",HomeImp,ProfExe,"[11, 12)",0,0,"[163, 187)",0,13,"[20, 23)"
2062,124,"[4808, 6562)","[39344, 46689)","[42972, 59908)",HomeImp,ProfExe,"[4, 5)",0,4,"[93, 116)",0,19,nan
2063,103,"[4808, 6562)","[54034, 61379)","[59908, 76844)",HomeImp,ProfExe,"[4, 5)",0,0,"[163, 187)",2,26,nan
2064,85,"[4808, 6562)","[76070, 83415)","[76844, 93780)",HomeImp,ProfExe,"[8, 9)",0,0,"[93, 116)",3,19,nan
2065,152,"[4808, 6562)","[76070, 83415)","[76844, 93780)",HomeImp,ProfExe,"[8, 9)",0,0,"[257, 280)",0,11,"[40, 43)"
2066,84,"[4808, 6562)","[83415, 90760)","[110717, 127653)",HomeImp,ProfExe,"[5, 6)",0,0,"[163, 187)",1,28,"[25, 28)"
2067,68,"[4808, 6562)","[83415, 90760)","[110717, 127653)",HomeImp,ProfExe,"[6, 7)",0,0,"[163, 187)",0,28,"[25, 28)"
2068,90,"[4808, 6562)","[83415, 90760)","[110717, 127653)",HomeImp,ProfExe,"[6, 7)",0,0,"[163, 187)",1,27,"[28, 31)"
2069,130,"[4808, 6562)","[127485, 134830)","[144589, 161525)",HomeImp,ProfExe,"[12, 13)",0,0,"[210, 233)",0,19,nan
2070,289,"[6562, 8316)","[24654, 31999)","[26036, 42972)",HomeImp,ProfExe,"[12, 13)",0,0,"[187, 210)",0,13,"[23, 25)"
2071,274,"[6562, 8316)","[31999, 39344)",nan,HomeImp,ProfExe,"[15, 16)",6,2,"[163, 187)",0,30,nan
2072,249,"[6562, 8316)","[46689, 54034)","[93780, 110717)",HomeImp,ProfExe,"[7, 8)",0,0,"[210, 233)",2,24,"[31, 34)"
2073,193,"[6562, 8316)","[54034, 61379)","[76844, 93780)",HomeImp,ProfExe,"[6, 7)",0,0,"[187, 210)",1,24,"[31, 34)"
2074,282,"[6562, 8316)","[54034, 61379)","[93780, 110717)",HomeImp,ProfExe,"[4, 5)",0,0,"[210, 233)",2,24,"[28, 31)"
2075,300,"[6562, 8316)","[83415, 90760)","[93780, 110717)",HomeImp,ProfExe,"[10, 11)",0,0,"[93, 116)",3,19,"[40, 43)"
2076,211,"[6562, 8316)","[83415, 90760)","[110717, 127653)",HomeImp,ProfExe,"[5, 6)",0,0,"[187, 210)",1,27,"[25, 28)"
2077,173,"[6562, 8316)","[134830, 142175)","[144589, 161525)",HomeImp,ProfExe,"[12, 13)",0,0,"[187, 210)",0,18,"[20, 23)"
2078,217,"[6562, 8316)",nan,"[42972, 59908)",HomeImp,ProfExe,"[4, 5)",0,3,"[140, 163)",2,18,nan
2079,345,"[8316, 10070)","[17309, 24654)","[76844, 93780)",HomeImp,ProfExe,"[20, 21)",0,0,"[233, 257)",0,11,"[25, 28)"
2080,342,"[8316, 10070)","[17309, 24654)","[76844, 93780)",HomeImp,ProfExe,"[21, 22)",0,0,"[233, 257)",0,11,nan
2081,353,"[8316, 10070)","[24654, 31999)","[76844, 93780)",HomeImp,ProfExe,"[19, 20)",0,0,"[210, 233)",0,10,"[23, 25)"
2082,473,"[8316, 10070)","[24654, 31999)","[76844, 93780)",HomeImp,ProfExe,"[20, 21)",0,0,"[233, 257)",0,11,"[25, 28)"
2083,375,"[8316, 10070)","[54034, 61379)","[93780, 110717)",HomeImp,ProfExe,"[14, 15)",0,8,"[116, 140)",0,36,nan
2084,453,"[8316, 10070)","[68724, 76070)","[93780, 110717)",HomeImp,ProfExe,"[4, 5)",0,1,"[70, 93)",1,33,"[37, 40)"
2085,443,"[8316, 10070)","[105450, 112795)","[195397, 212334)",HomeImp,ProfExe,"[2, 3)",0,0,"[116, 140)",1,15,nan
2086,469,"[8316, 10070)","[105450, 112795)","[212334, 229270)",HomeImp,ProfExe,"[2, 3)",0,0,"[116, 140)",1,15,"[25, 28)"
2087,489,"[8316, 10070)","[127485, 134830)","[144589, 161525)",HomeImp,ProfExe,"[5, 6)",0,1,"[397, 420)",1,43,nan
2088,507,"[8316, 10070)","[127485, 134830)","[144589, 161525)",HomeImp,ProfExe,"[6, 7)",0,1,"[420, 444)",1,42,"[28, 31)"
2089,376,"[8316, 10070)","[127485, 134830)","[144589, 161525)",HomeImp,ProfExe,"[17, 18)",0,2,"[70, 93)",0,12,"[34, 37)"
2090,426,"[8316, 10070)","[127485, 134830)","[161525, 178461)",HomeImp,ProfExe,"[10, 11)",0,0,"[210, 233)",0,18,"[17, 20)"
2091,571,"[10070, 11824)","[24654, 31999)","[76844, 93780)",HomeImp,ProfExe,"[20, 21)",0,0,"[233, 257)",0,11,"[23, 25)"
2092,656,"[10070, 11824)","[24654, 31999)","[76844, 93780)",HomeImp,ProfExe,"[20, 21)",1,1,"[210, 233)",0,10,"[25, 28)"
2093,565,"[10070, 11824)","[24654, 31999)","[76844, 93780)",HomeImp,ProfExe,"[22, 23)",0,0,"[210, 233)",0,10,"[25, 28)"
2094,577,"[10070, 11824)","[68724, 76070)","[93780, 110717)",HomeImp,ProfExe,"[3, 4)",0,0,"[70, 93)",0,34,"[37, 40)"
2095,673,"[10070, 11824)","[68724, 76070)","[93780, 110717)",HomeImp,ProfExe,"[7, 8)",0,0,"[140, 163)",0,33,"[34, 37)"
